world,type,neg_requests_rejected,contracts_signed,negs_failed,contracts_dropped,contracts_concluded,negs_timedout,breaches_received,neg_requests_received,contracts_nullified,negs_registered,negs_initiated,exceptions,negotiator_exceptions,neg_requests_sent,breaches_committed,contracts_executed,negs_succeeded,contracts_erred,contracts_breached,times
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-P0qX.0453d231,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,418,163,9,210,0,0,292,0,292,292,[],[],292,0,200,129,0,0,1.3079989003017545e-06
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-P0qX.0453d231,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,578,436,0,291,29,0,584,0,584,584,[],[],584,0,289,148,0,0,5.100082489661872e-07
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-P0qX.0453d231,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3470,963,34,1738,226,0,2456,0,2456,876,[],[],876,0,1701,1493,0,0,1.1859956430271268e-06
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-P0qX.0453d231,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,252,246,6,127,0,0,292,0,292,292,[],[],292,0,120,46,0,0,2.5199551600962877e-07
000120251205H113942213462aczN_LitaAgentN-LitaAgentP-P0qX.0453d231,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.010006134398282e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1376,379,60,690,10,0,913,0,913,509,[],[],509,0,628,534,0,0,9.080031304620206e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,152,373,0,77,0,0,373,0,373,373,[],[],373,0,76,0,0,0,2.579981810413301e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,110,373,0,56,0,0,373,0,373,373,[],[],373,0,55,0,0,0,2.4699693312868476e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,664,1887,7,334,5,0,2068,0,2068,722,[],[],722,0,325,181,0,0,1.5520054148510098e-06
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2018,1025,24,1012,93,0,1792,0,1792,1119,[],[],1119,0,985,767,0,0,9.389914339408278e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,200,573,1,100,8,0,673,0,673,0,[],[],0,0,99,100,0,0,2.5199551600962877e-07
000020251205H113942142818qBUX_LitaAgentN-LitaAgentP-PIZp.01f9378c,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,4.840039764530957e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,516,32,8,259,1,0,192,0,192,192,[],[],192,0,250,160,0,0,2.579981810413301e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,278,278,4,140,128,0,348,0,348,0,[],[],0,0,135,70,0,0,8.510032785125077e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,376,301,0,189,141,0,389,0,389,389,[],[],389,0,188,88,0,0,2.8700014809146523e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,712,92,2,357,0,0,348,0,348,0,[],[],0,0,354,256,0,0,3.0099909054115415e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,500,680,0,252,62,0,737,0,737,389,[],[],389,0,250,57,0,0,4.630055627785623e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,768,513,2,386,298,0,704,0,704,389,[],[],389,0,382,191,0,0,5.149995558895171e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-Ka95.143111eb,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,4.6400236897170544e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,578,164,5,290,4,0,355,0,355,355,[],[],355,0,284,191,0,0,2.720043994486332e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,200,316,0,101,0,0,316,0,316,0,[],[],0,0,100,0,0,0,2.500019036233425e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,350,285,3,176,60,0,392,0,392,0,[],[],0,0,172,106,0,0,8.90999217517674e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,224,364,0,113,0,0,379,0,379,379,[],[],379,0,112,12,0,0,2.390006557106972e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,566,680,0,285,18,0,771,0,771,379,[],[],379,0,283,90,0,0,5.23999915458262e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1016,455,2,510,128,0,771,0,771,379,[],[],379,0,506,315,0,0,5.409965524449944e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentP-KUCl.14f48866,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,5.100009730085731e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,766,105,14,385,9,0,350,0,350,112,[],[],112,0,369,245,0,0,5.080073606222868e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,338,138,1,170,24,0,238,0,238,0,[],[],0,0,168,100,0,0,2.579909050837159e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,360,120,1,180,0,0,238,0,238,0,[],[],0,0,179,118,0,0,8.47008777782321e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,192,209,0,97,33,0,238,0,238,0,[],[],0,0,96,29,0,0,2.390006557106972e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,910,242,0,457,62,0,560,0,560,560,[],[],560,0,455,318,0,0,4.859903128817677e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,176,256,0,89,0,0,280,0,280,280,[],[],280,0,88,24,0,0,2.2500171326100826e-07
000320251205H1139423651402d3f_L-P-Ofrn.094fe622,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.860194167122245e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,916,108,5,460,10,0,452,0,452,0,[],[],0,0,453,344,0,0,4.95005224365741e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,214,177,1,108,0,0,226,0,226,0,[],[],0,0,106,49,0,0,7.940034265629947e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,286,147,0,144,1,0,232,0,232,232,[],[],232,0,143,85,0,0,2.5700137484818697e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,106,220,0,54,25,0,226,0,226,0,[],[],0,0,53,6,0,0,2.580054569989443e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,672,237,0,338,34,0,464,0,464,464,[],[],464,0,336,227,0,0,4.850007826462388e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,274,121,6,138,0,0,208,0,208,208,[],[],208,0,131,87,0,0,2.2900348994880915e-07
000220251205H1139423084075ixF_L-X-PG7V.061fe0e6,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,4.999965312890708e-07
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1384,327,88,694,13,0,865,0,865,469,[],[],469,0,604,538,0,0,1.019994670059532e-06
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,234,287,0,118,9,0,328,0,328,328,[],[],328,0,117,41,0,0,2.410015440545976e-07
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,166,585,3,83,14,0,668,0,668,0,[],[],0,0,80,83,0,0,2.259985194541514e-07
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,110,343,0,56,0,0,343,0,343,343,[],[],343,0,55,0,0,0,2.479937393218279e-07
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,858,1735,15,431,0,0,2013,0,2013,677,[],[],677,0,414,278,0,0,1.9909930415451527e-06
000020251205H113942142818qBUX_L-K-OSe0.02807563,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1716,859,40,861,8,0,1475,0,1475,1029,[],[],1029,0,818,616,0,0,1.0330040822736919e-06
000020251205H113942142818qBUX_L-K-OSe0.02807563,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,4.800021997652948e-07
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2590,233,78,1298,27,0,1293,0,1293,783,[],[],783,0,1217,1060,0,0,1.2639939086511731e-06
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,284,232,0,143,16,0,294,0,294,294,[],[],294,0,142,62,0,0,2.529995981603861e-07
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,568,90,0,285,62,0,294,0,294,294,[],[],294,0,284,204,0,0,8.869974408298731e-07
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,666,396,0,335,13,0,588,0,588,588,[],[],588,0,333,192,0,0,5.100009730085731e-07
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3270,1043,32,1638,406,0,2436,0,2436,882,[],[],882,0,1603,1393,0,0,1.2899836292490363e-06
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,546,504,0,273,0,0,777,0,777,0,[],[],0,0,273,273,0,0,2.43991962634027e-07
000120251205H113942213462aczN_U-Po-PrpRd.059b5f3a,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.099864210933447e-07
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1330,258,96,667,13,0,769,0,769,382,[],[],382,0,569,511,0,0,9.909927030093968e-07
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,210,318,0,106,1,0,347,0,347,347,[],[],347,0,105,29,0,0,2.500019036233425e-07
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,116,344,0,59,0,0,347,0,347,347,[],[],347,0,58,3,0,0,2.360029611736536e-07
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,262,513,6,131,0,0,647,0,647,0,[],[],0,0,125,131,0,0,2.309971023350954e-07
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,716,1778,15,360,8,0,1985,0,1985,691,[],[],691,0,343,207,0,0,1.9790022633969784e-06
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1662,929,35,834,106,0,1521,0,1521,1041,[],[],1041,0,796,589,0,0,1.052998413797468e-06
000020251205H113942142818qBUX_L-K-OX8n.02b537bc,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,5.010006134398282e-07
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2568,281,119,1287,30,0,1330,0,1330,710,[],[],710,0,1165,1049,0,0,1.1609954526647925e-06
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,180,254,0,91,0,0,264,0,264,264,[],[],264,0,90,10,0,0,2.2600579541176558e-07
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,298,251,26,149,67,0,400,0,400,0,[],[],0,0,123,149,0,0,2.2799940779805183e-07
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,160,264,0,81,0,0,264,0,264,264,[],[],264,0,80,0,0,0,1.1709926184266806e-06
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,600,369,0,302,32,0,528,0,528,528,[],[],528,0,300,159,0,0,5.67990355193615e-07
000120251205H113942213462aczN_L-X-Oqir.03453c1a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2886,1129,45,1446,283,0,2330,0,2330,792,[],[],792,0,1398,1201,0,0,1.0990188457071781e-06
000120251205H113942213462aczN_L-X-Oqir.03453c1a,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.470202839002013e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,740,208,0,372,20,0,464,0,464,0,[],[],0,0,370,256,0,0,5.169931682758033e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,152,214,0,77,1,0,232,0,232,232,[],[],232,0,76,18,0,0,2.61999957729131e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,178,193,0,90,0,0,232,0,232,232,[],[],232,0,89,39,0,0,2.76995706371963e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,336,120,0,169,0,0,232,0,232,0,[],[],0,0,168,110,0,0,7.689959602430463e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,112,223,0,57,45,0,232,0,232,0,[],[],0,0,56,9,0,0,2.6499765226617455e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,854,144,0,429,64,0,464,0,464,464,[],[],464,0,427,318,0,0,5.450056050904095e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-U769.0663f4cc,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,5.260008038021624e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,484,72,10,243,2,0,216,0,216,216,[],[],216,0,232,144,0,0,2.5999906938523054e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,218,383,0,110,1,0,392,0,392,392,[],[],392,0,109,9,0,0,2.680026227608323e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,498,174,5,250,0,0,354,0,354,0,[],[],0,0,244,180,0,0,9.139985195361078e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,526,676,0,265,66,0,746,0,746,392,[],[],392,0,263,70,0,0,4.890025593340397e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1086,396,5,545,87,0,746,0,746,392,[],[],392,0,538,350,0,0,4.969988367520273e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,250,305,0,126,0,0,330,0,330,0,[],[],0,0,125,25,0,0,2.7000351110473275e-07
000420251205H113942444814iCAZ_L-X-Pn4O.1200f897,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,5.410038284026086e-07
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2422,327,87,1214,7,0,1303,0,1303,783,[],[],783,0,1124,976,0,0,1.2460077414289117e-06
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,462,144,2,232,7,0,295,0,295,295,[],[],295,0,229,151,0,0,9.409995982423425e-07
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,160,295,0,81,0,0,295,0,295,295,[],[],295,0,80,0,0,0,2.860033418983221e-07
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,634,414,0,319,6,0,590,0,590,590,[],[],590,0,317,176,0,0,5.910042091272771e-07
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3702,828,35,1854,42,0,2437,0,2437,885,[],[],885,0,1816,1609,0,0,1.202985004056245e-06
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,496,528,4,248,16,0,776,0,776,0,[],[],0,0,244,248,0,0,2.5199551600962877e-07
000120251205H113942213462aczN_L-P-OY1x.0364cb6d,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.460024112835526e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,676,240,0,340,13,0,464,0,464,0,[],[],0,0,338,224,0,0,4.629982868209481e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,136,214,0,69,0,0,232,0,232,232,[],[],232,0,68,18,0,0,2.5201006792485714e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,308,134,0,155,2,0,232,0,232,0,[],[],0,0,154,96,0,0,8.490023901686072e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,116,232,0,59,0,0,232,0,232,232,[],[],232,0,58,0,0,0,2.23008100874722e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,116,221,0,59,42,0,232,0,232,0,[],[],0,0,58,11,0,0,2.2900348994880915e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,844,149,0,424,57,0,464,0,464,464,[],[],464,0,422,313,0,0,4.479952622205019e-07
000220251205H1139423084075ixF_LitaAgentY-LitaAgentC-Uvvi.0720ae0b,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,4.790053935721517e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1340,348,78,672,11,0,864,0,864,454,[],[],454,0,592,516,0,0,9.350042091682553e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,152,324,0,77,0,0,324,0,324,324,[],[],324,0,76,0,0,0,2.090018824674189e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,120,318,0,61,0,0,324,0,324,324,[],[],324,0,60,5,0,0,2.1500454749912024e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,716,1796,10,360,0,0,2004,0,2004,648,[],[],648,0,348,207,0,0,1.5289988368749619e-06
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1612,854,32,809,5,0,1418,0,1418,972,[],[],972,0,774,564,0,0,9.149953257292509e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,340,340,0,170,0,0,510,0,510,0,[],[],0,0,170,170,0,0,1.9499566406011581e-07
000020251205H113942142818qBUX_L-P-Kmvl.0095c8ee,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,4.5599881559610367e-07
000420251205H113942444814iCAZ_L-U-Plnc.13ad2813,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,516,44,6,259,6,0,204,0,204,204,[],[],204,0,252,160,0,0,2.079905243590474e-07
000420251205H113942444814iCAZ_L-U-Plnc.13ad2813,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,238,372,0,120,15,0,391,0,391,391,[],[],391,0,119,19,0,0,2.3000757209956646e-07
