world,type,negs_timedout,contracts_executed,negs_registered,negs_succeeded,contracts_breached,neg_requests_sent,negs_failed,breaches_received,contracts_erred,contracts_dropped,contracts_nullified,breaches_committed,neg_requests_rejected,times,contracts_signed,negs_initiated,negotiator_exceptions,exceptions,contracts_concluded,neg_requests_received
000120251210H223957863747wmRA_L-P-K4TO.051225bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,320,836,323,0,0,513,0,0,3,0,0,0,1.4999932318460196e-07,646,0,[],[],323,836
000120251210H223957863747wmRA_L-P-K4TO.051225bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,174,1804,2320,1634,0,648,686,0,0,13,0,0,0,5.800011422252283e-07,3634,648,[],[],1819,2320
000120251210H223957863747wmRA_L-P-K4TO.051225bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,127,253,324,164,0,324,160,0,0,4,0,0,0,2.400010998826474e-07,514,324,[],[],257,324
000120251210H223957863747wmRA_L-P-K4TO.051225bf,System,0,840,0,0,0,0,0,0,0,0,0,0,0,3.300010575912893e-07,1680,0,[],[],848,0
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,93,329,0,0,329,329,0,0,0,0,0,0,2.79999767371919e-07,186,329,[],[],93,329
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,0,100,329,4,0,329,325,0,0,0,0,0,0,7.399994501611218e-07,200,329,[],[],101,329
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,19,263,815,270,0,0,545,0,0,7,0,0,0,1.5000023267930374e-07,540,0,[],[],270,815
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,22,1544,1538,1219,0,1169,319,0,0,49,0,0,0,7.310000000870787e-07,3186,1169,[],[],1597,1538
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,25,163,329,69,0,329,260,0,0,0,0,0,0,1.6000012692529708e-07,326,329,[],[],164,329
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,284,1395,2288,1226,0,658,1062,0,0,14,0,0,0,5.799993232358247e-07,2818,658,[],[],1411,2288
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PXxi.03a19817,System,0,840,0,0,0,0,0,0,0,0,0,0,0,2.699989636312239e-07,1680,0,[],[],848,0
000420251210H223957973606jpxE_L-P-OvmU.12836840,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.9999788491986692e-07,920,0,[],[],467,0
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,124,52,274,0,0,0,273,0,0,0,0,0,0,6.099999154685065e-07,104,0,[],[],52,274
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,10,493,589,386,0,350,68,0,0,64,0,0,0,3.699988155858591e-07,1114,350,[],[],560,589
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,35,219,1548,159,0,1548,767,0,0,0,0,0,0,3.9000042306724936e-07,438,1548,[],[],220,1548
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,4,43,425,62,0,0,89,0,0,19,0,0,0,8.999995770864189e-08,124,0,[],[],62,425
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,97,946,1959,774,0,712,575,0,0,5,0,0,0,6.199970812303945e-07,1902,712,[],[],954,1959
000420251210H223957973606jpxE_L-P-OvmU.12836840,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,89,425,101,0,0,50,0,0,12,0,0,0,8.999995770864189e-08,202,0,[],[],101,425
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,0,484,0,0,0,227,0,0,0,0,0,0,8.999995770864189e-08,0,0,[],[],0,484
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,34,123,257,71,0,0,186,0,0,0,0,0,0,6.310001481324434e-07,246,0,[],[],123,257
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,15,484,777,338,0,570,324,0,0,25,0,0,0,3.5999983083456755e-07,1018,570,[],[],512,777
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,24,235,1532,176,0,1532,747,0,0,1,0,0,0,3.5999983083456755e-07,472,1532,[],[],237,1532
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,45,484,47,0,0,180,0,0,2,0,0,0,8.999995770864189e-08,94,0,[],[],47,484
000420251210H223957973606jpxE_L-U-PUmV.147b8000,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,47,977,1840,802,0,585,504,0,0,2,0,0,0,5.700003384845331e-07,1958,585,[],[],982,1840
000420251210H223957973606jpxE_L-U-PUmV.147b8000,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,920,0,[],[],467,0
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,72,354,0,0,354,354,0,0,0,0,0,0,1.2999998943996616e-07,144,354,[],[],73,354
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,81,354,4,0,354,350,0,0,0,0,0,0,1.4999977793195285e-07,162,354,[],[],82,354
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,0,149,661,154,0,0,504,0,0,5,0,0,0,1.599996721779462e-07,308,0,[],[],154,661
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,16,680,964,593,0,507,371,0,0,73,0,0,0,6.000004759698641e-07,1506,507,[],[],755,964
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,1,440,1967,291,0,645,1675,0,0,12,0,0,0,1.030000021273736e-06,904,645,[],[],454,1967
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,13,982,1544,788,0,1062,754,0,0,42,0,0,0,7.49999799154466e-07,2048,1062,[],[],1027,1544
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P6X1.00e255d2,System,0,706,0,0,0,0,0,0,0,0,0,0,0,3.100003596046008e-07,1412,0,[],[],715,0
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,96,321,0,0,321,321,0,0,0,0,0,0,7.500002539018169e-07,192,321,[],[],97,321
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,2,260,836,268,0,0,568,0,0,8,0,0,0,1.500011421740055e-07,536,0,[],[],268,836
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,38,1517,1497,1203,0,1200,294,0,0,60,0,0,0,7.699982234044e-07,3154,1200,[],[],1581,1497
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,42,140,321,46,0,321,275,0,0,0,0,0,0,1.700009306659922e-07,280,321,[],[],141,321
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,2,171,321,81,0,321,240,0,0,3,0,0,0,2.400010998826474e-07,348,321,[],[],174,321
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,246,1368,2314,1200,0,642,1114,0,0,15,0,0,0,6.899990694364533e-07,2766,642,[],[],1385,2314
000120251210H223957863747wmRA_L-Po-PrK2D.0472d93a,System,0,840,0,0,0,0,0,0,0,0,0,0,0,3.199984348611906e-07,1680,0,[],[],848,0
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,0,489,0,0,0,227,0,0,0,0,0,0,8.999995770864189e-08,0,0,[],[],0,489
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,3,176,262,124,0,0,138,0,0,0,0,0,0,4.599996827892028e-07,352,0,[],[],176,262
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,27,525,813,389,0,579,294,0,0,35,0,0,0,3.699997250805609e-07,1120,579,[],[],563,813
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,18,271,1544,213,0,1544,713,0,0,2,0,0,0,4.099993020645343e-07,546,1544,[],[],274,1544
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,86,988,1901,811,0,626,530,0,0,0,0,0,0,5.700003384845331e-07,1976,626,[],[],991,1901
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,10,72,489,75,0,0,152,0,0,3,0,0,0,8.000006346264854e-08,150,0,[],[],75,489
000420251210H223957973606jpxE_L-U-KqRx.13f5b8bb,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.7999991541728377e-07,920,0,[],[],467,0
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,1,121,347,51,0,347,296,0,0,2,0,0,0,8.999995770864189e-08,246,347,[],[],124,347
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,2,619,913,548,0,508,365,0,0,89,0,0,0,3.9000042306724936e-07,1416,508,[],[],710,913
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,1,159,685,160,0,0,525,0,0,1,0,0,0,8.999995770864189e-08,320,0,[],[],160,685
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,382,2064,235,0,694,1829,0,0,14,0,0,0,7.700009518885054e-07,792,694,[],[],398,2064
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,20,852,1518,656,0,1041,862,0,0,40,0,0,0,4.1000021155923605e-07,1784,1041,[],[],895,1518
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,79,347,2,0,347,345,0,0,0,0,0,0,8.999995770864189e-08,158,347,[],[],80,347
000020251210H223957824305qBUX_L-X-Kb7U.002f488e,System,0,706,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,1412,0,[],[],715,0
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,2,157,296,71,0,0,225,0,0,1,0,0,0,5.799997779831756e-07,316,0,[],[],159,296
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,37,219,296,132,0,0,164,0,0,3,0,0,0,1.0000030670198612e-07,444,0,[],[],223,296
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,24,140,380,47,0,380,333,0,0,0,0,0,0,1.0000030670198612e-07,280,380,[],[],141,380
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,358,424,185,0,424,239,0,0,4,0,0,0,1.8999980966327712e-07,724,424,[],[],364,424
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,17,418,972,135,0,380,837,0,0,0,0,0,0,3.0000092010595836e-07,836,380,[],[],421,972
000320251210H223957935659O58P_L-U-Pi1S.10ac40d4,System,0,730,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,1460,0,[],[],738,0
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,70,284,0,0,284,284,0,0,0,0,0,0,8.999995770864189e-08,140,284,[],[],71,284
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,75,134,558,134,0,0,424,0,0,0,0,0,0,9.999985195463523e-08,268,0,[],[],134,558
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,530,528,390,0,528,138,0,0,0,0,0,0,1.9999970390927047e-07,1060,528,[],[],532,528
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,237,558,237,0,0,321,0,0,0,0,0,0,8.999995770864189e-08,474,0,[],[],237,558
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,299,1885,2536,1541,0,1420,995,0,0,0,0,0,0,1.1399997674743645e-06,3770,1420,[],[],1889,2536
000220251210H223957905396qy6l_L-U-PNh5.07f5a497,System,0,554,0,0,0,0,0,0,0,0,0,0,0,2.2000040189595893e-07,1108,0,[],[],561,0
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,565,810,428,0,567,247,0,0,34,0,0,0,3.899995135725476e-07,1198,567,[],[],602,810
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,35,482,35,0,0,187,0,0,0,0,0,0,9.999985195463523e-08,70,0,[],[],35,482
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,18,242,1548,183,0,1548,744,0,0,1,0,0,0,3.5999983083456755e-07,486,1548,[],[],244,1548
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,45,122,260,70,0,0,190,0,0,0,0,0,0,7.200005711638369e-07,244,0,[],[],122,260
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,101,940,1876,765,0,614,557,0,0,2,0,0,0,6.30000613455195e-07,1884,614,[],[],945,1876
000420251210H223957973606jpxE_X-K-O9NK.140a587e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,72,482,73,0,0,149,0,0,1,0,0,0,8.999995770864189e-08,146,0,[],[],73,482
000420251210H223957973606jpxE_X-K-O9NK.140a587e,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.7999991541728377e-07,920,0,[],[],467,0
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,3,175,262,123,0,0,137,0,0,0,0,0,0,5.100000635138713e-07,350,0,[],[],175,262
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,0,498,0,0,0,236,0,0,0,0,0,0,8.999995770864189e-08,0,0,[],[],0,498
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,24,548,828,410,0,603,293,0,0,33,0,0,0,3.80000528821256e-07,1162,603,[],[],584,828
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,11,269,1540,210,0,1540,713,0,0,1,0,0,0,3.699997250805609e-07,540,1540,[],[],271,1540
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,6,94,498,98,0,0,138,0,0,4,0,0,0,8.000006346264854e-08,196,0,[],[],98,498
000420251210H223957973606jpxE_L-U-ONl9.1281c092,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,24,1044,1908,869,0,624,481,0,0,2,0,0,0,5.59999534743838e-07,2092,624,[],[],1049,1908
000420251210H223957973606jpxE_L-U-ONl9.1281c092,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.9999970390927047e-07,920,0,[],[],467,0
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,0,501,0,0,0,231,0,0,0,0,0,0,8.000006346264854e-08,0,0,[],[],0,501
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,117,52,270,0,0,0,269,0,0,0,0,0,0,4.1000021155923605e-07,104,0,[],[],52,270
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,18,547,801,409,0,585,272,0,0,33,0,0,0,3.7999961932655424e-07,1160,585,[],[],583,801
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,37,209,1536,150,0,1536,773,0,0,1,0,0,0,3.699997250805609e-07,420,1536,[],[],211,1536
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,9,97,501,103,0,0,128,0,0,6,0,0,0,8.999995770864189e-08,206,0,[],[],103,501
000420251210H223957973606jpxE_U-P-OCZE.14341c33,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,113,997,1989,820,0,678,581,0,0,0,0,0,0,5.699994289898314e-07,1994,678,[],[],1000,1989
000420251210H223957973606jpxE_U-P-OCZE.14341c33,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.8000082491198555e-07,920,0,[],[],467,0
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,1,266,864,266,0,0,597,0,0,0,0,0,0,8.999995770864189e-08,532,0,[],[],266,864
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,40,1588,1581,1266,0,1284,315,0,0,52,0,0,0,4.4999978854320943e-07,3280,1284,[],[],1644,1581
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,169,321,75,0,321,246,0,0,2,0,0,0,4.399998942972161e-07,342,321,[],[],172,321
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,35,136,321,42,0,321,279,0,0,0,0,0,0,8.999995770864189e-08,272,321,[],[],137,321
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,1,182,321,91,0,321,230,0,0,2,0,0,0,1.200005499413237e-07,368,321,[],[],184,321
000120251210H223957863747wmRA_L-X-PHbo.045efee2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,365,1603,2370,1428,0,642,941,0,0,8,0,0,0,3.699997250805609e-07,3222,642,[],[],1613,2370
000120251210H223957863747wmRA_L-X-PHbo.045efee2,System,0,840,0,0,0,0,0,0,0,0,0,0,0,2.099995981552638e-07,1680,0,[],[],848,0
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,93,313,0,0,313,313,0,0,0,0,0,0,8.999995770864189e-08,186,313,[],[],93,313
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,42,1649,1621,1347,0,1252,274,0,0,72,0,0,0,4.299981810618192e-07,3442,1252,[],[],1725,1621
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,164,313,68,0,313,245,0,0,0,0,0,0,5.800011422252283e-07,328,313,[],[],165,313
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,47,158,313,64,0,313,249,0,0,0,0,0,0,8.999995770864189e-08,316,313,[],[],159,313
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,24,286,720,307,0,0,413,0,0,21,0,0,0,8.999995770864189e-08,614,0,[],[],307,720
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,69,1828,2354,1656,0,626,698,0,0,11,0,0,0,3.699988155858591e-07,3678,626,[],[],1841,2354
000120251210H223957863747wmRA_L-X-OakS.0566d7bf,System,0,840,0,0,0,0,0,0,0,0,0,0,0,1.7999991541728377e-07,1680,0,[],[],848,0
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.01da8bf4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,77,360,0,0,360,360,0,0,0,0,0,0,1.400003384333104e-07,154,360,[],[],78,360
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.01da8bf4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,127,230,677,232,0,0,445,0,0,2,0,0,0,1.7000002117129043e-07,464,0,[],[],232,677
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.01da8bf4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,75,360,3,0,360,357,0,0,0,0,0,0,1.599996721779462e-07,150,360,[],[],76,360
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.01da8bf4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,79,660,982,585,0,523,397,0,0,85,0,0,0,6.699997356918175e-07,1490,523,[],[],747,982
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-P4lw.01da8bf4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,17,388,2053,237,0,699,1816,0,0,10,0,0,0,1.2699997569143306e-06,796,699,[],[],400,2053
